item_id,ingredient_name,confidence
25050387,whipped mascarpone,0.8
25050379,berries,0.7
25050379,coconut sauce,0.8
25050379,eggs,0.6
25050379,flour,0.6
25050379,milk,0.6
25050379,sugar,0.5
25050379,ube,0.9
25050394,eggs,0.9
25050394,garlic,0.75
25050394,green onions,0.7
25050394,rice,0.9
25050394,sesame,0.8
25050394,shortribs,0.85
25050394,soy,0.8
25050397,bell pepper,0.55
25050397,cheese,0.75
25050397,egg,0.85
25050397,mushroom,0.5
25050397,onion,0.65
25050357,black chili oil,0.65
25050357,chicken,0.95
25050357,chicken chicharron,0.65
25050357,cilantro,0.75
25050357,egg,0.9
25050357,fish sauce,0.7
25050357,garlic,0.8
25050357,ginger,0.75
25050357,green onions,0.7
25050357,rice,0.8
25050361,adobo,0.8
25050361,cilantro,0.9
25050361,corn tortilla chips,0.9
25050361,cotija,0.8
25050361,eggs,0.95
25050361,pickled jalapenos,0.8
25050361,pickled onions,0.85
25050361,pork,0.9
25050361,refried black beans,0.9
25050361,salsa verde,0.85
25050361,sour cream,0.9
25212126,garlic,0.6
25212126,longanisa,0.9
25212126,pepper,0.5
25212126,pork,0.7
25212126,salt,0.5
25212126,sausage,0.9
25050365,calamansi,0.6
25050365,chimichurri,0.7
25050365,eggs,0.9
25050365,garlic,0.8
25050365,ribeye,0.8
25050365,rice,0.7
25050365,soy,0.7
25050365,steak,0.9
25050391,butter,0.7
25050391,cilantro,0.7
25050391,consomme,0.7
25050391,corn,0.8
25050391,egg,0.8
25050391,green onions,0.7
25050391,grits,0.9
25050391,jalapenos,0.7
25050391,longanisa,0.7
25050391,shellfish,0.8
25050391,shrimp,0.9
25214802,potato,0.9
25214802,salt,0.7
25214802,vegetable oil,0.8
25212061,butter,0.75
25212061,eggs,0.95
25212061,pepper,0.65
25212061,salt,0.65
25050384,berries,0.7
25050384,bread,0.6
25050384,eggs,0.6
25050384,mascarpone,0.8
25050384,milk,0.5
25050384,ube,0.9
25050374,berries,0.7
25050374,coconut sauce,0.8
25050374,ube,0.9
25212142,garlic,0.6
25212142,onion,0.6
25212157,salt,0.5
25212142,soy,0.8
25212157,soy,0.7
25212142,spices,0.5
25212157,spices,0.55
25212157,vegetable oil,0.6
25212142,wheat,0.7
25212157,wheat,0.65
25050342,chilis,0.8
25050342,egg,0.7
25050342,garlic,0.9
25050342,garlic rice,0.8
25050342,onions,0.9
25050342,soy,0.8
25050342,tofu,0.9
24391560,chicken wings,0.9
24391560,oil,0.7
24391560,potatoes,0.9
24391537,cinnamon,0.7
24391537,corn,0.9
24391537,vanilla,0.8
24391562,café / coffee,0.9
24391541,cabbage,0.8
24391541,carrot,0.85
24391541,celery,0.8
24391541,culandro,0.7
24391541,güisquil,0.75
24391541,onion,0.9
24391541,potato,0.85
24391541,spices,0.8
24391541,tomato,0.9
24391539,carne,0.9
24391539,cebollines,0.8
24391539,frijoles,0.85
24391539,guacamole,0.9
24391545,annatto,0.75
24391545,black refried beans,0.8
24391545,chicken,0.85
24391545,garlic,0.9
24391545,golden potatoes,0.85
24391545,oregano,0.8
24391545,pepper,0.85
24391545,pork loin,0.85
24391545,thyme,0.7
24391545,vinegar,0.75
24391550,chicken,0.8
24391550,corn husks,0.7
24391550,pork,0.8
24391550,tomato,0.7
24391544,beef,0.7
24391544,cabbage,0.6
24391544,cheese,0.8
24391544,onion,0.7
24391544,peppers,0.7
24391544,tomato sauce,0.5
24391544,tortillas,0.9
24391544,vegetables,0.6
24391556,beans,0.85
24391556,chirmol,0.7
24391556,cream,0.8
24391556,eggs,0.9
24391556,fresh cheese,0.85
24391556,fried plantains,0.75
24391556,marinated meat,0.8
24391552,cheese,0.8
24391552,corn,0.9
24391552,ketchup,0.7
24391552,mayonnaise,0.8
24391552,mustard,0.7
24391559,french fries,0.9
24391559,hamburger bun,0.7
24391559,hamburger patty,0.8
24391553,bean,0.8
24391553,chorizo,0.8
24391553,cilantro,0.7
24391553,egg,0.9
24391553,onion,0.7
24391553,plantain,0.9
24391553,sausage,0.7
24391553,spice,0.6
24391553,tomato,0.7
24391551,cabbage,0.8
24391551,corn tortilla,0.9
24391551,guacamole,0.9
24391551,ketchup,0.7
24391551,mayonnaise,0.7
24391551,mustard,0.7
24391551,sausage,0.8
24391557,cebollín,0.7
24391557,chirmol,0.6
24391557,chorizo,0.8
24391557,longaniza,0.8
24391557,salsa picante,0.7
24391557,tortilla,0.9
24391549,chili peppers,0.8
24391549,corn,0.7
24391549,garlic,0.5
24391549,onion,0.6
24391549,potato,0.9
24391549,tomato,0.55
24391555,bread,0.85
24391555,cheese,0.75
24391555,chile relleno,0.9
24391555,eggs,0.6
24391554,black beans,0.9
24391554,black pepper,0.6
24391554,cilantro,0.6
24391554,cream,0.8
24391554,eggs,0.9
24391554,french bread,0.9
24391554,onions,0.7
24391554,queso fresco,0.8
24391554,salt,0.6
24391554,tomato,0.7
24391538,chicken,0.95
24391538,chili peppers,0.8
24391538,pumpkin seeds,0.75
24391538,sesame seeds,0.85
24391538,tomato,0.9
24391561,chili,0.6
24391561,chocolate,0.8
24391561,cinnamon,0.6
24391561,plantain,0.9
24391561,sesame,0.7
24391558,meat,0.85
24391558,pepper,0.95
24391558,rice,0.9
24391558,tomato,0.9
24391558,vegetables,0.8
24391547,coca-cola,0.8
24391547,fanta,0.8
24391547,jarritos,0.7
24391547,"refrescos botella de vidrio - coca-cola, fanta y jarritos / sodas glass bottle - coke, fanta and jarritos",0.9
24391546,beans,0.8
24391546,cinnamon,0.8
24391546,plantain,0.9
24391546,sugar,0.7
24391548,rosa de jamaica / hibiscus,0.9
24391548,sugar,0.7
24391543,beef,0.85
24391543,cheese,0.75
24391543,onion,0.75
24391543,parsley,0.7
24391543,tomato sauce,0.8
24391543,tortilla,0.9
24391543,vegetables,0.8
24391542,banana leaves,0.7
24391542,corn dough,0.9
24391542,meat,0.8
24391542,recado sauce,0.8
24391540,black beans,0.85
24391540,cheese,0.8
24391540,guacamole,0.75
24391540,onion,0.8
24391540,parsley,0.7
24391540,tomato sauce,0.9
26087541,biscuit,0.7
26087541,butter,0.6
26087541,cajun seasoning,0.7
26087541,fish,0.8
26087541,flour,0.55
26087541,milk,0.5
26087545,biscuit,0.9
26087545,butter,0.65
26087545,eggs,0.55
26087545,flour,0.7
26087545,milk,0.6
26087545,shrimp,0.95
26087523,breading,0.9
26087523,chicken,0.95
26087523,eggs,0.7
26087523,flour,0.8
26087523,spices,0.65
26087539,breading,0.7
26087539,cajun seasoning,0.75
26087539,chicken,0.95
26087539,oil,0.6
26087546,biscuit,0.8
26087546,shrimp,0.9
26087524,breadcrumbs,0.7
26087524,chicken,0.9
26087524,eggs,0.6
26087524,flour,0.8
26087524,oil,0.6
26087524,pepper,0.5
26087524,salt,0.5
26087542,biscuit,0.8
26087542,buttermilk,0.6
26087542,cornmeal,0.8
26087542,fish,0.9
26087542,flour,0.7
26087531,biscuit,0.85
26087531,butter,0.55
26087531,buttermilk,0.6
26087531,chicken,0.9
26087531,flour,0.7
26087531,pepper,0.5
26087531,salt,0.5
26087525,breadcrumbs,0.75
26087525,chicken,0.9
26087525,eggs,0.7
26087525,flour,0.8
26087525,oil,0.7
26087525,pepper,0.6
26087525,salt,0.6
26087540,breading,0.75
26087540,chicken,0.85
26087540,flour,0.7
26087540,pepper,0.55
26087540,salt,0.6
26087540,spices,0.65
26087543,biscuit,0.9
26087543,buttermilk,0.65
26087543,cajun seasoning,0.75
26087543,catfish,0.8
26087543,egg,0.6
26087543,flour,0.7
26087532,biscuit,0.8
26087532,black pepper,0.5
26087532,butter,0.6
26087532,buttermilk,0.6
26087532,chicken,0.9
26087532,flour,0.7
26087532,salt,0.5
26087533,biscuit,0.85
26087533,black pepper,0.5
26087533,butter,0.6
26087533,chicken,0.9
26087533,flour,0.7
26087533,milk,0.65
26087533,salt,0.55
26087536,biscuit,0.8
26087536,buttermilk,0.55
26087536,chicken,0.9
26087536,flour,0.65
26087544,biscuit,0.8
26087544,shrimp,0.9
26087537,biscuit,0.8
26087537,buttermilk,0.55
26087537,cajun seasoning,0.7
26087537,chicken,0.9
26087537,flour,0.6
26087522,buttermilk,0.65
26087522,chicken,0.95
26087522,flour,0.75
26087522,spices,0.6
26087538,breadcrumbs,0.55
26087538,cajun seasoning,0.75
26087538,chicken tenders,0.85
26087538,eggs,0.6
26087538,flour,0.65
26087494,cream,0.9
26087494,fettuccine,0.9
26087494,nutmeg,0.75
26087494,parmesan cheese,0.85
26087494,salt,0.8
26087494,white pepper,0.7
26087485,beef,0.8
26087485,chicken,0.6
26087485,lamb,0.7
26087485,mutton,0.5
26087478,chicken,0.8
26087478,cilantro,0.5
26087478,corn,0.6
26087478,mozzarella cheese,0.7
26087478,red onions,0.6
26087462,beans,0.8
26087462,cilantro,0.5
26087462,cumin,0.5
26087462,garlic,0.55
26087462,onions,0.6
26087462,oregano,0.45
26087462,rice,0.75
26087462,tomatoes,0.5
26087431,beef,0.9
26087431,bun,0.8
26087431,cheese,0.6
26087431,ketchup,0.5
26087431,lettuce,0.7
26087431,mayonnaise,0.5
26087431,onion,0.7
26087431,pickle,0.6
26087431,tomato,0.7
26087449,beef shank,0.9
26087449,carrot,0.85
26087449,corn,0.85
26087449,onion,0.85
26087449,rice,0.9
26087449,white cabbage,0.8
26087449,yuca,0.75
26087449,zucchini,0.8
26087453,black beans,0.95
26087453,cumin,0.6
26087453,garlic,0.65
26087453,lime juice,0.55
26087453,onion,0.7
26087465,bottle soda,0.9
26087465,sugar,0.6
26087514,anchovy,0.75
26087514,bread,0.8
26087514,croutons,0.75
26087514,garlic,0.85
26087514,olive oil,0.8
26087514,romaine lettuce,0.9
26087479,bell peppers,0.85
26087479,cajun sauce,0.75
26087479,cajun spice,0.7
26087479,chicken breast,0.8
26087479,garlic,0.8
26087479,mozzarella cheese,0.9
26087479,onions,0.9
26087479,tomatoes,0.9
26087548,cajun seasoning,0.8
26087548,chicken wings,0.9
26087548,garlic,0.6
26087548,ginger,0.5
26087548,honey,0.7
26087548,soy sauce,0.7
26087548,vinegar,0.6
26087509,butter,0.6
26087509,caper,0.7
26087509,lemon,0.7
26087509,mashed potato,0.8
26087509,petrale sole,0.9
26087509,vegetables,0.8
26087464,sugar,0.85
26087515,balsamic vinaigrette,0.8
26087515,buffalo mozzarella,0.9
26087515,fresh basil,0.9
26087515,kalamata olives,0.8
26087515,pepper,0.9
26087515,roma tomatoes,0.9
26087515,salt,0.9
26087517,caramel,0.9
26087517,cream cheese,0.85
26087517,eggs,0.75
26087517,graham cracker crust,0.65
26087517,heavy cream,0.7
26087517,sugar,0.8
26087487,cheese,0.9
26087463,cream cheese,0.9
26087463,eggs,0.8
26087463,flour,0.6
26087463,sugar,0.7
26087463,vanilla extract,0.6
26087481,margherita sauce,0.8
26087481,mozzarella cheese,0.9
26087441,flour tortilla,0.9
26087441,mozzarella cheese,0.85
26087534,biscuits,0.85
26087534,cajun tenders,0.9
26087534,chicken,0.95
26087534,fries,0.8
26087450,achiote paste,0.8
26087450,chicken,0.9
26087450,cinnamon,0.5
26087450,citrus juice,0.7
26087450,cloves,0.5
26087450,cumin,0.6
26087450,garlic,0.7
26087450,onion,0.7
26087450,oregano,0.6
26087475,chicken,0.85
26087475,garlic,0.8
26087475,lemon,0.75
26087475,mozzarella cheese,0.85
26087475,pepper,0.8
26087475,salsa verde,0.7
26087475,salt,0.8
26087433,chicken,0.9
26087433,chili aioli sauce,0.7
26087433,lettuce,0.8
26087433,tomato,0.8
26087518,chocolate,0.75
26087518,cream cheese,0.9
26087518,eggs,0.8
26087518,graham cracker crust,0.7
26087518,sugar,0.85
26087518,vanilla extract,0.65
26087469,coffee,0.9
26087469,milk,0.6
26087469,sugar,0.5
26087469,tea,0.9
26087456,cabbage,0.9
26087456,carrots,0.8
26087456,mayonnaise,0.7
26087456,sugar,0.6
26087456,vinegar,0.6
26087526,biscuit,0.8
26087526,chicken tenders,0.9
26087526,sauce,0.7
26087526,small side,0.8
26087528,chicken breast,0.8
26087528,chicken leg,0.85
26087528,chicken thigh,0.85
26087528,fries,0.75
26087529,chicken leg,0.9
26087529,chicken thigh,0.9
26087529,chicken wing,0.9
26087529,french fries,0.8
26087529,soda,0.9
26087490,breading,0.8
26087490,oil,0.75
26087490,shrimp,0.95
26087490,spicy mayo,0.7
26087488,dijon mustard,0.5
26087488,garlic,0.5
26087488,honey,0.5
26087488,lemon juice,0.65
26087488,olive oil,0.8
26087488,pepper,0.55
26087488,salt,0.6
26087488,vinegar,0.7
26087530,chicken legs,0.9
26087530,chicken thighs,0.9
26087530,fries,0.8
26087530,sauce,0.7
26087535,biscuits,0.8
26087535,cajun seasoning,0.6
26087535,chicken tenders,0.9
26087535,french fries,0.7
26087500,basil,0.8
26087500,fedelini,0.9
26087500,garlic,0.9
26087500,marinara sauce,0.8
26087500,olive oil,0.7
26087500,pepper,0.7
26087500,roma tomato,0.8
26087500,salt,0.7
26087498,bisque,0.7
26087498,calamari,0.7
26087498,fettuccine,0.9
26087498,lobster,0.8
26087498,mussels,0.7
26087498,prawns,0.7
26087512,black pepper,0.9
26087512,butter,0.9
26087512,filet mignon,0.95
26087512,gorgonzola,0.8
26087512,mushrooms,0.75
26087512,olive oil,0.85
26087512,rosemary,0.8
26087435,fish,0.9
26087435,french fries,0.9
26087474,frazil juice,0.9
26087474,sugar,0.6
26087467,citrus fruits,0.7
26087467,french fruit drinks (frescos),0.9
26087467,fruit juice,0.85
26087467,sugar,0.75
26087468,orange,0.95
26087519,chicken legs,0.9
26087519,chicken thighs,0.9
26087519,french fries,0.8
26087519,fried chicken,0.95
26087519,soft drink,0.8
26087437,breadcrumbs,0.7
26087437,oil,0.8
26087437,sweet corn,0.9
26087436,fresh cheese,0.8
26087436,ripe plantains,0.9
26087436,sour cream,0.8
26087445,beans,0.8
26087445,corn tortillas,0.7
26087445,rice,0.8
26087445,tilapia,0.9
26087473,fruit juice,0.9
26087489,bread,0.9
26087489,garlic pesto,0.8
26087489,mozzarella cheese,0.85
26087495,cheese,0.75
26087495,egg,0.8
26087495,nutmeg,0.7
26087495,parmesan cheese,0.85
26087495,potato,0.9
26087513,black olives,0.9
26087513,cherry tomatoes,0.9
26087513,cucumber,0.9
26087513,feta cheese,0.9
26087513,lemon vinegar,0.9
26087513,red onions,0.9
26087513,spring mix,0.9
26087451,bell pepper,0.7
26087451,cajun seasoning,0.7
26087451,celery,0.75
26087451,chicken,0.6
26087451,file powder,0.55
26087451,garlic,0.85
26087451,okra,0.75
26087451,onion,0.8
26087451,rice,0.7
26087451,sausage,0.65
26087451,tomato,0.65
26087484,marinara sauce,0.8
26087484,mozzarella cheese,0.9
26087484,pineapple,0.9
26087484,turkey ham,0.9
26087438,cucumber,0.75
26087438,lettuce,0.85
26087438,onion,0.75
26087438,tomato,0.8
26087461,bell pepper,0.7
26087461,cajun seasoning,0.5
26087461,celery,0.7
26087461,chicken,0.6
26087461,garlic,0.55
26087461,onion,0.8
26087461,rice,0.9
26087461,sausage,0.6
26087461,shrimp,0.6
26087461,tomato,0.65
26087527,chicken,0.85
26087527,fries,0.9
26087527,soda,0.95
26087549,breadcrumbs,0.7
26087549,chicken wings,0.85
26087549,eggs,0.65
26087549,flour,0.75
26087549,garlic powder,0.5
26087549,milk,0.6
26087549,paprika,0.5
26087549,pepper,0.5
26087549,salt,0.55
26087549,vegetable oil,0.5
26087448,beans,0.6
26087448,lamb,0.9
26087448,rice,0.8
26087448,vegetables,0.7
26087482,basil,0.55
26087482,dough,0.9
26087482,mozzarella cheese,0.85
26087482,oregano,0.6
26087482,tomato sauce,0.8
26087503,basil,0.8
26087503,béchamel sauce,0.7
26087503,garlic,0.8
26087503,ground beef,0.9
26087503,meat sauce,0.75
26087503,onions,0.85
26087503,tomato base,0.8
26087499,clams,0.85
26087499,garlic,0.85
26087499,linguine,0.9
26087499,parsley,0.7
26087499,white wine,0.65
26087459,breadcrumbs,0.6
26087459,butter,0.7
26087459,cheese,0.9
26087459,flour,0.6
26087459,macaroni,0.9
26087459,milk,0.8
26087454,butter,0.8
26087454,milk,0.7
26087454,pepper,0.6
26087454,potato,0.95
26087454,salt,0.6
26087457,chicken broth,0.6
26087457,chili powder,0.55
26087457,cilantro,0.65
26087457,cumin,0.5
26087457,garlic,0.7
26087457,long grain rice,0.85
26087457,onions,0.75
26087457,tomatoes,0.75
26087471,fruit,0.85
26087471,milk,0.9
26087471,sugar,0.7
26087434,breadcrumbs,0.7
26087434,eggs,0.6
26087434,flour,0.6
26087434,mozzarella,0.9
26087434,oil,0.7
26087511,butter,0.8
26087511,eggs,0.6
26087511,garlic,0.7
26087511,new york steak,0.9
26087511,spinach,0.6
26087460,garlic,0.65
26087460,okra,0.9
26087460,olive oil,0.55
26087460,onion,0.7
26087460,tomato,0.6
26087470,orange juice,0.95
26087516,cream cheese,0.85
26087516,eggs,0.7
26087516,graham cracker crust,0.5
26087516,sugar,0.65
26087516,vanilla extract,0.55
26087472,fruit,0.7
26087472,granola,0.6
26087472,parfait,0.9
26087472,yogurt,0.8
26087501,cream,0.8
26087501,garlic,0.7
26087501,mushrooms,0.9
26087501,olive oil,0.6
26087501,parmesan cheese,0.65
26087501,penne pasta,0.95
26087493,chili flakes,0.8
26087493,cream,0.75
26087493,garlic,0.8
26087493,marinara sauce,0.85
26087493,parmesan cheese,0.9
26087493,penne,0.95
26087483,marinara sauce,0.8
26087483,mozzarella cheese,0.9
26087483,pepperoni,0.85
26087477,black olives,0.7
26087477,chicken,0.9
26087477,mozzarella cheese,0.85
26087477,pesto sauce,0.8
26087477,red onions,0.7
26087508,butter,0.75
26087508,capers,0.65
26087508,lemon,0.7
26087508,mashed potato,0.85
26087508,petrale sole,0.9
26087508,vegetables,0.8
26087432,bell peppers,0.8
26087432,cheese,0.75
26087432,onions,0.8
26087432,steak,0.9
26087458,black pepper,0.5
26087458,cumin,0.6
26087458,garlic,0.7
26087458,olive oil,0.65
26087458,onion,0.75
26087458,pinto beans,0.95
26087458,salt,0.55
26087491,cajun spice,0.8
26087491,oil,0.7
26087491,potato,0.9
26087510,garlic,0.7
26087510,lamb,0.9
26087510,olive oil,0.8
26087510,pepper,0.6
26087510,rosemary,0.6
26087510,salt,0.6
26087496,beef,0.7
26087496,parmesan cheese,0.9
26087496,pasta,0.95
26087496,ricotta cheese,0.9
26087496,sauce,0.85
26087439,beef,0.8
26087439,black beans,0.7
26087439,chicken,0.8
26087439,pico de gallo,0.65
26087439,pinto beans,0.7
26087439,rice,0.7
26087443,asada beef,0.85
26087443,chips,0.7
26087443,cilantro,0.8
26087443,corn tortilla,0.9
26087443,onion,0.8
26087443,salsa,0.75
26087506,garlic,0.9
26087506,garlic vegetables,0.8
26087506,mashed potatoes,0.85
26087506,olive oil,0.9
26087506,pepper,0.95
26087506,ribeye steak,0.95
26087506,rosemary,0.85
26087506,sage,0.85
26087506,salt,0.95
26087506,sauce,0.75
26087447,rice,0.8
26087447,salmon,0.9
26087447,vegetables,0.7
26087507,lemon caper butter sauce,0.75
26087507,marsala wine,0.8
26087507,mashed potatoes,0.75
26087507,mushrooms,0.85
26087507,veal tenderloin,0.9
26087507,vegetables,0.7
26087504,cheese,0.7
26087504,garlic,0.95
26087504,lobster sauce,0.8
26087504,onion,0.9
26087504,pasta,0.75
26087504,scallops,0.85
26087504,shrimp,0.9
26087504,white fish,0.8
26087476,capers,0.8
26087476,marinara sauce,0.7
26087476,mozzarella cheese,0.8
26087476,red onion,0.8
26087476,smoked salmon,0.9
26087502,beef,0.9
26087502,dijon mustard,0.7
26087502,egg,0.7
26087502,garlic,0.8
26087502,mint,0.7
26087502,onion,0.8
26087502,parmesan cheese,0.8
26087502,pepper,0.8
26087502,salt,0.8
26087502,spaghetti,0.9
26087492,bacon,0.85
26087492,cream,0.65
26087492,egg yolk,0.75
26087492,garlic,0.8
26087492,pepper,0.7
26087492,salt,0.7
26087492,spaghetti,0.9
26087452,salt,0.65
26087452,white rice,0.85
26087455,broccoli,0.85
26087455,carrots,0.7
26087455,cauliflower,0.75
26087455,spinach,0.6
26087455,zucchini,0.65
26087440,beef,0.75
26087440,black beans,0.8
26087440,cheese,0.8
26087440,chicken,0.75
26087440,guacamole,0.75
26087440,pico de gallo,0.8
26087440,pinto beans,0.8
26087440,rice,0.8
26087440,salsa,0.75
26087440,sour cream,0.75
26087442,flour tortilla,0.9
26087442,guacamole,0.85
26087442,mozzarella cheese,0.9
26087442,pico de gallo,0.8
26087442,salsa,0.8
26087442,sour cream,0.85
26087444,chicken,0.9
26087444,cilantro,0.7
26087444,guacamole,0.8
26087444,mozzarella cheese,0.85
26087444,onions,0.75
26087444,pico de gallo,0.75
26087444,sour cream,0.8
26087444,steak,0.9
26087446,cajun seasoning,0.8
26087446,swai fish,0.9
26087446,vegetables,0.6
26087446,white rice,0.7
26087520,bread,0.7
26087520,chicken,0.85
26087520,lettuce,0.65
26087520,mayonnaise,0.55
26087520,tomato,0.6
26087521,breadcrumbs,0.7
26087521,chicken,0.85
26087521,eggs,0.65
26087521,flour,0.75
26087521,pepper,0.55
26087521,salt,0.6
26087497,beef,0.7
26087497,parmesan cheese,0.8
26087497,ricotta cheese,0.85
26087497,sauce,0.6
26087497,tortellini,0.9
26087547,chicken,0.9
26087547,flour,0.7
26087547,oil,0.7
26087547,pepper,0.7
26087547,salt,0.8
26087505,carrots,0.8
26087505,marinara sauce,0.75
26087505,onions,0.8
26087505,roasted vegetables,0.9
26087505,spinach,0.8
26087505,zucchini,0.8
26087486,bell pepper,0.6
26087486,mushroom,0.55
26087486,onion,0.65
26087486,tomato,0.7
26087486,zucchini,0.5
26087480,mixed seasonal vegetables,0.9
26087480,mozzarella cheese,0.95
26087480,pesto sauce,0.85
24395942,carrot,0.7
24395942,fish sauce,0.7
24395942,pork,0.8
24395942,silver noodle,0.7
24395942,taro,0.65
24395982,bean sprouts,0.6
24395982,cabbage,0.8
24395982,carrot,0.7
24395982,egg rolls,0.9
24395982,fish sauce,0.8
24395982,ground pork,0.7
24396027,shrimp,0.8
24396027,tofu skin,0.7
24396026,cake,0.7
24396026,peanuts,0.5
24396026,shrimp,0.8
24396026,sugarcane,0.6
24396018,bean sprouts,0.75
24396018,fish sauce,0.65
24396018,pork,0.8
24396018,rice flour,0.6
24396018,shrimp,0.85
24396021,fish sauce,0.8
24396021,mung bean,0.7
24396021,shrimp,0.9
24396021,vegetables,0.6
24396021,wheat flour,0.75
24396016,house sauce,0.8
24396016,marinade,0.7
24396016,shrimp,0.9
24395943,peanut dipping sauce,0.7
24395943,peanuts,0.75
24395943,shrimp,0.85
24395943,spring roll,0.8
24395958,chicken,0.8
